"YEAR";"MONTH";"sst";"botT";"so";"botso";"nppv"
1987;1;14.1342136264166;13.9555152189796;38.3512133693566;38.5066090140434;NA
1987;2;13.5714963468521;13.559594914086;38.3836542464419;38.5058939177855;NA
1987;3;13.4373672607036;13.3483339826316;38.4739155014183;38.571117033881;NA
1987;4;14.4138439668866;13.7150314870371;38.5502103721854;38.6874397439174;NA
1987;5;16.3057908951139;14.0390359486777;38.4769284060899;38.6824121027544;NA
1987;6;20.2564029828277;14.2304814405446;38.4223958211482;38.6758302783135;NA
1987;7;24.8710075280129;14.3607832377334;38.4067741204209;38.682749948715;NA
1987;8;25.9804685211347;14.462965133648;38.4384985310354;38.7011866944798;NA
1987;9;25.8482319454058;14.5060815636413;38.5545493226781;38.6978133130862;NA
1987;10;22.7174287210821;14.691200589235;38.452550310763;38.6841911621576;NA
1987;11;18.5694694166508;14.9808320013771;38.3649808360448;38.6653512273264;NA
1987;12;15.9818927993453;14.777642282428;38.4377216612275;38.621811225817;NA
1988;1;14.8561041966998;14.3686044685233;38.4679492559529;38.6245856284986;NA
1988;2;14.0400265923412;13.8721036414332;38.5109474621448;38.6168806110322;NA
1988;3;13.7392632462005;13.5205863420011;38.5383895409438;38.6193569407341;NA
1988;4;14.7602666458353;13.6910414668311;38.4752862237431;38.6039196034036;NA
1988;5;17.7107336793682;13.9663600135569;38.393681512509;38.6059698283714;NA
1988;6;21.2721437975608;14.1772458478618;38.2941421929424;38.6327780311984;NA
1988;7;25.5594211344359;14.2904188736582;38.2061557200266;38.6457317151489;NA
1988;8;26.9784408164892;14.4201208874141;38.1277373060327;38.6102385611103;NA
1988;9;24.7094276820297;14.4257408723489;38.1566097103103;38.6088627933548;NA
1988;10;22.2500903746632;14.4940151930912;38.1971255771515;38.6114488829957;NA
1988;11;18.188074059749;14.8865945114238;38.2732230355448;38.5663069445388;NA
1988;12;15.2988994854701;14.4122618596476;38.3455586718993;38.5523054515975;NA
1989;1;14.0156696091124;13.7673984993045;38.3916116075736;38.5713411125275;NA
1989;2;13.6570739636422;13.4662419419085;38.4582100310223;38.6084837015508;NA
1989;3;13.9749821104698;13.492208266764;38.5089230991385;38.6239523762648;NA
1989;4;15.1888306961469;13.6536610180268;38.4578243024486;38.5888759993205;NA
1989;5;17.1273914460479;13.9291130981768;38.3298337877489;38.5645085226929;NA
1989;6;20.7737786963001;14.1270994980074;38.3332430831073;38.5981490568717;NA
1989;7;24.7241639713631;14.2574715520937;38.3148303172127;38.6282335688351;NA
1989;8;25.9136500025458;14.4561943689725;38.3358166374163;38.6294542920008;NA
1989;9;24.4144926310892;14.5654355052215;38.3159026036699;38.6368444422459;NA
1989;10;20.6248363065042;14.808714192995;38.244578973469;38.6136630449602;NA
1989;11;17.9984387791072;14.763087475173;38.2413651473312;38.6113706998119;NA
1989;12;15.7391578721407;14.5867739602664;38.3030162207566;38.5911582208615;NA
