"","AphiaID","url","scientificname","authority","status","unacceptreason","taxonRankID","rank","valid_AphiaID","valid_name","valid_authority","parentNameUsageID","kingdom","phylum","class","order","family","genus","citation","lsid","isMarine","isBrackish","isFreshwater","isTerrestrial","isExtinct","match_type","modified"
"293",137171,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=137171","Stercorarius longicaudus","Vieillot, 1819","accepted",NA,220,"Species",137171,"Stercorarius longicaudus","Vieillot, 1819",137051,"Animalia","Chordata","Aves","Charadriiformes","Stercorariidae","Stercorarius","WoRMS (2023). Stercorarius longicaudus Vieillot, 1819. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=137171 on 2023-06-28","urn:lsid:marinespecies.org:taxname:137171",1,NA,NA,1,NA,"exact","2011-04-08T06:18:06.150Z"
"294",137172,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=137172","Stercorarius parasiticus","(Linnaeus, 1758)","accepted",NA,220,"Species",137172,"Stercorarius parasiticus","(Linnaeus, 1758)",137051,"Animalia","Chordata","Aves","Charadriiformes","Stercorariidae","Stercorarius","WoRMS (2023). Stercorarius parasiticus (Linnaeus, 1758). Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=137172 on 2023-06-28","urn:lsid:marinespecies.org:taxname:137172",1,NA,NA,1,NA,"exact","2011-04-08T06:18:06.150Z"
"295",137173,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=137173","Stercorarius pomarinus","(Temminck, 1815)","accepted",NA,220,"Species",137173,"Stercorarius pomarinus","(Temminck, 1815)",137051,"Animalia","Chordata","Aves","Charadriiformes","Stercorariidae","Stercorarius","WoRMS (2023). Stercorarius pomarinus (Temminck, 1815). Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=137173 on 2023-06-28","urn:lsid:marinespecies.org:taxname:137173",1,NA,NA,1,NA,"exact","2011-04-08T06:18:06.150Z"
"296",137160,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=137160","Sterna dougallii","Montagu, 1813","accepted",NA,220,"Species",137160,"Sterna dougallii","Montagu, 1813",137047,"Animalia","Chordata","Aves","Charadriiformes","Laridae","Sterna","WoRMS (2023). Sterna dougallii Montagu, 1813. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=137160 on 2023-06-28","urn:lsid:marinespecies.org:taxname:137160",1,NA,NA,1,NA,"exact","2011-04-08T06:18:06.150Z"
"297",137162,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=137162","Sterna hirundo","Linnaeus, 1758","accepted",NA,220,"Species",137162,"Sterna hirundo","Linnaeus, 1758",137047,"Animalia","Chordata","Aves","Charadriiformes","Laridae","Sterna","WoRMS (2023). Sterna hirundo Linnaeus, 1758. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=137162 on 2023-06-28","urn:lsid:marinespecies.org:taxname:137162",1,NA,NA,1,NA,"exact","2011-04-08T06:18:06.150Z"
"298",137165,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=137165","Sterna paradisaea","Pontoppidan, 1763","accepted",NA,220,"Species",137165,"Sterna paradisaea","Pontoppidan, 1763",137047,"Animalia","Chordata","Aves","Charadriiformes","Laridae","Sterna","WoRMS (2023). Sterna paradisaea Pontoppidan, 1763. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=137165 on 2023-06-28","urn:lsid:marinespecies.org:taxname:137165",1,NA,NA,1,NA,"exact","2011-04-08T06:18:06.150Z"
"299",567480,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=567480","Sternula albifrons","(Pallas, 1764)","accepted",NA,220,"Species",567480,"Sternula albifrons","(Pallas, 1764)",567479,"Animalia","Chordata","Aves","Charadriiformes","Laridae","Sternula","WoRMS (2023). Sternula albifrons (Pallas, 1764). Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=567480 on 2023-06-28","urn:lsid:marinespecies.org:taxname:567480",1,NA,NA,1,NA,"exact","2011-11-23T13:20:47.553Z"
"300",273571,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=273571","Symphodus melops","(Linnaeus, 1758)","accepted",NA,220,"Species",273571,"Symphodus melops","(Linnaeus, 1758)",126023,"Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Labridae","Symphodus","Froese, R. and D. Pauly. Editors. (2023). FishBase. Symphodus melops (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=273571 on 2023-06-28","urn:lsid:marinespecies.org:taxname:273571",1,0,0,0,NA,"exact","2013-01-08T11:20:45.073Z"
"301",127387,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=127387","Syngnathus acus","Linnaeus, 1758","accepted",NA,220,"Species",127387,"Syngnathus acus","Linnaeus, 1758",126227,"Animalia","Chordata","Teleostei","Syngnathiformes","Syngnathidae","Syngnathus","Froese, R. and D. Pauly. Editors. (2023). FishBase. Syngnathus acus Linnaeus, 1758. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=127387 on 2023-06-28","urn:lsid:marinespecies.org:taxname:127387",1,1,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"302",127393,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=127393","Syngnathus typhle","Linnaeus, 1758","accepted",NA,220,"Species",127393,"Syngnathus typhle","Linnaeus, 1758",126227,"Animalia","Chordata","Teleostei","Syngnathiformes","Syngnathidae","Syngnathus","Froese, R. and D. Pauly. Editors. (2023). FishBase. Syngnathus typhle Linnaeus, 1758. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=127393 on 2023-06-28","urn:lsid:marinespecies.org:taxname:127393",1,1,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"303",127204,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=127204","Taurulus bubalis","(Euphrasen, 1786)","accepted",NA,220,"Species",127204,"Taurulus bubalis","(Euphrasen, 1786)",126153,"Animalia","Chordata","Teleostei","Perciformes","Cottidae","Taurulus","Froese, R. and D. Pauly. Editors. (2023). FishBase. Taurulus bubalis (Euphrasen, 1786). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=127204 on 2023-06-28","urn:lsid:marinespecies.org:taxname:127204",1,1,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"304",413039,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=413039","Thalasseus bengalensis","(Lesson, 1831)","unaccepted",NA,220,"Species",137158,"Sterna bengalensis","Lesson, 1831",413038,"Animalia","Chordata","Aves","Charadriiformes","Laridae","Thalasseus","WoRMS (2023). Thalasseus bengalensis (Lesson, 1831). Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=413039 on 2023-06-28","urn:lsid:marinespecies.org:taxname:413039",1,NA,NA,1,NA,"exact","2011-04-08T06:18:06.150Z"
"305",413044,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=413044","Thalasseus sandvicensis","(Latham, 1787)","unaccepted",NA,220,"Species",137166,"Sterna sandvicensis","Latham, 1787",413038,"Animalia","Chordata","Aves","Charadriiformes","Laridae","Thalasseus","WoRMS (2023). Thalasseus sandvicensis (Latham, 1787). Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=413044 on 2023-06-28","urn:lsid:marinespecies.org:taxname:413044",1,NA,NA,1,NA,"exact","2011-04-08T06:18:06.150Z"
"306",127029,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=127029","Thunnus thynnus","(Linnaeus, 1758)","accepted",NA,220,"Species",127029,"Thunnus thynnus","(Linnaeus, 1758)",126065,"Animalia","Chordata","Teleostei","Scombriformes","Scombridae","Thunnus","Froese, R. and D. Pauly. Editors. (2023). FishBase. Thunnus thynnus (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=127029 on 2023-06-28","urn:lsid:marinespecies.org:taxname:127029",1,1,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"307",271684,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=271684","Torpedo marmorata","Risso, 1810","accepted",NA,220,"Species",271684,"Torpedo marmorata","Risso, 1810",826639,"Animalia","Chordata","Elasmobranchii","Torpediniformes","Torpedinidae","Torpedo","Froese, R. and D. Pauly. Editors. (2023). FishBase. Torpedo marmorata Risso, 1810. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=271684 on 2023-06-28","urn:lsid:marinespecies.org:taxname:271684",1,1,0,0,NA,"exact","2013-01-08T11:20:45.073Z"
"308",127082,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=127082","Trachinus draco","Linnaeus, 1758","accepted",NA,220,"Species",127082,"Trachinus draco","Linnaeus, 1758",126094,"Animalia","Chordata","Teleostei","Perciformes","Trachinidae","Trachinus","Froese, R. and D. Pauly. Editors. (2023). FishBase. Trachinus draco Linnaeus, 1758. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=127082 on 2023-06-28","urn:lsid:marinespecies.org:taxname:127082",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"309",127256,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=127256","Trachyscorpia cristulata","(Goode & Bean, 1896)","accepted",NA,220,"Species",127256,"Trachyscorpia cristulata","(Goode & Bean, 1896)",126176,"Animalia","Chordata","Teleostei","Perciformes","Sebastidae","Trachyscorpia","Froese, R. and D. Pauly. Editors. (2023). FishBase. Trachyscorpia cristulata (Goode & Bean, 1896). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=127256 on 2023-06-28","urn:lsid:marinespecies.org:taxname:127256",1,0,0,0,NA,"exact","2017-06-19T06:46:14.797Z"
"310",127208,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=127208","Triglopsis quadricornis","(Linnaeus, 1758)","unaccepted",NA,220,"Species",254529,"Myoxocephalus quadricornis","(Linnaeus, 1758)",126155,"Animalia","Chordata","Teleostei","Perciformes","Cottidae","Triglopsis","Froese, R. and D. Pauly. Editors. (2023). FishBase. Triglopsis quadricornis (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=127208 on 2023-06-28","urn:lsid:marinespecies.org:taxname:127208",1,1,1,0,NA,"exact","2013-01-08T14:26:18.763Z"
"311",397354,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=397354","Trionyx triunguis","Forsskål, 1775","accepted",NA,220,"Species",397354,"Trionyx triunguis","Forsskål, 1775",397353,"Animalia","Chordata",NA,"Testudines","Trionychidae","Trionyx","Uetz, P. (ed.) (2023). The Reptile Database. Trionyx triunguis Forsskål, 1775. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=397354 on 2023-06-28","urn:lsid:marinespecies.org:taxname:397354",NA,1,1,NA,NA,"exact","2009-07-01T09:53:39.407Z"
"312",137111,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=137111","Tursiops truncatus","(Montagu, 1821)","accepted",NA,220,"Species",137111,"Tursiops truncatus","(Montagu, 1821)",137026,"Animalia","Chordata","Mammalia","Cetartiodactyla","Delphinidae","Tursiops","Fordyce, E.; Perrin, W.F. (2023). World Cetacea Database. Tursiops truncatus (Montagu, 1821). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=137111 on 2023-06-28","urn:lsid:marinespecies.org:taxname:137111",1,1,NA,0,NA,"exact","2008-08-20T11:25:36.853Z"
"313",137134,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=137134","Uria lomvia","(Linnaeus, 1758)","accepted",NA,220,"Species",137134,"Uria lomvia","(Linnaeus, 1758)",137041,"Animalia","Chordata","Aves","Charadriiformes","Alcidae","Uria","WoRMS (2023). Uria lomvia (Linnaeus, 1758). Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=137134 on 2023-06-28","urn:lsid:marinespecies.org:taxname:137134",1,NA,NA,1,NA,"exact","2011-04-08T06:18:06.150Z"
"314",137133,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=137133","Uria aalge","(Pontoppidan, 1763)","accepted",NA,220,"Species",137133,"Uria aalge","(Pontoppidan, 1763)",137041,"Animalia","Chordata","Aves","Charadriiformes","Alcidae","Uria","WoRMS (2023). Uria aalge (Pontoppidan, 1763). Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=137133 on 2023-06-28","urn:lsid:marinespecies.org:taxname:137133",1,NA,NA,1,NA,"exact","2018-09-13T13:34:30.710Z"
"315",283150,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=283150","Vimba vimba","(Linnaeus, 1758)","accepted",NA,220,"Species",283150,"Vimba vimba","(Linnaeus, 1758)",271214,"Animalia","Chordata","Teleostei","Cypriniformes","Cyprinidae","Vimba","Froese, R. and D. Pauly. Editors. (2023). FishBase. Vimba vimba (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=283150 on 2023-06-28","urn:lsid:marinespecies.org:taxname:283150",0,1,1,0,NA,"exact","2017-08-11T07:05:12.963Z"
"316",137167,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=137167","Xema sabini","(Sabine, 1819)","accepted",NA,220,"Species",137167,"Xema sabini","(Sabine, 1819)",137048,"Animalia","Chordata","Aves","Charadriiformes","Laridae","Xema","WoRMS (2023). Xema sabini (Sabine, 1819). Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=137167 on 2023-06-28","urn:lsid:marinespecies.org:taxname:137167",1,NA,NA,1,NA,"exact","2011-04-04T14:27:54.610Z"
"317",127094,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=127094","Xiphias gladius","Linnaeus, 1758","accepted",NA,220,"Species",127094,"Xiphias gladius","Linnaeus, 1758",126101,"Animalia","Chordata","Teleostei","Carangiformes","Xiphiidae","Xiphias","Froese, R. and D. Pauly. Editors. (2023). FishBase. Xiphias gladius Linnaeus, 1758. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=127094 on 2023-06-28","urn:lsid:marinespecies.org:taxname:127094",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"318",127427,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=127427","Zeus faber","Linnaeus, 1758","accepted",NA,220,"Species",127427,"Zeus faber","Linnaeus, 1758",126251,"Animalia","Chordata","Teleostei","Zeiformes","Zeidae","Zeus","Froese, R. and D. Pauly. Editors. (2023). FishBase. Zeus faber Linnaeus, 1758. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=127427 on 2023-06-28","urn:lsid:marinespecies.org:taxname:127427",1,1,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"319",137127,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=137127","Ziphius cavirostris","Cuvier, 1823","accepted",NA,220,"Species",137127,"Ziphius cavirostris","Cuvier, 1823",137035,"Animalia","Chordata","Mammalia","Cetartiodactyla","Ziphiidae","Ziphius","Fordyce, E.; Perrin, W.F. (2023). World Cetacea Database. Ziphius cavirostris Cuvier, 1823. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=137127 on 2023-06-28","urn:lsid:marinespecies.org:taxname:137127",1,NA,NA,0,NA,"exact","2008-08-20T11:25:36.853Z"
